"Id","ID.pojazdu","Typ","Marka","Usterki","Cechy.szczególne"
120340946,1,"Rower",NA,NA,NA
120340946,2,"Samochód osobowy",NA,NA,NA
120347993,1,"Samochód osobowy",NA,NA,NA
120347993,2,"Rower",NA,NA,NA
120348858,1,"Samochód osobowy",NA,NA,NA
120348858,2,"Rower",NA,NA,NA
120350970,1,"Samochód osobowy",NA,NA,NA
120350970,2,"Rower",NA,NA,NA
120353943,1,"Samochód osobowy",NA,NA,NA
120353943,2,"Rower",NA,NA,NA
120354318,1,"Rower",NA,NA,NA
120354318,2,"Rower",NA,NA,NA
120354318,3,"Samochód osobowy",NA,NA,NA
120354544,1,"Rower",NA,NA,NA
120354544,2,"Samochód osobowy",NA,NA,NA
120354622,1,"Rower",NA,NA,NA
120354622,2,"Samochód osobowy",NA,NA,NA
120357532,1,"Samochód osobowy",NA,NA,NA
120357532,2,"Rower",NA,NA,NA
120358605,1,"Rower",NA,NA,NA
120358605,2,"Samochód osobowy",NA,NA,NA
120361321,1,"Rower",NA,NA,NA
120361321,2,"Samochód osobowy",NA,NA,NA
120362837,1,"Samochód osobowy",NA,NA,NA
120362837,2,"Rower",NA,NA,NA
120364548,1,"Samochód osobowy",NA,NA,NA
120364548,2,"Rower",NA,NA,NA
120364569,1,"Samochód osobowy",NA,NA,NA
120364569,2,"Rower",NA,NA,NA
120365254,1,"Samochód osobowy",NA,NA,NA
120365254,2,"Rower",NA,NA,NA
120368422,1,"Rower",NA,NA,NA
120368422,2,"Samochód osobowy",NA,NA,NA
120368678,1,"Samochód osobowy",NA,NA,NA
120368678,2,"Rower",NA,NA,NA
120378948,1,"Samochód osobowy",NA,NA,NA
120378948,2,"Rower",NA,NA,NA
120384982,1,"Rower",NA,NA,NA
120384982,2,"Samochód osobowy",NA,NA,NA
120389120,1,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
120389120,2,"Rower",NA,NA,NA
120389539,1,"Rower",NA,NA,NA
120389539,2,"Hulajnoga elektryczna (od 2022)",NA,NA,NA
120394529,1,"Rower",NA,NA,NA
120394582,1,"Samochód osobowy",NA,NA,NA
120394582,2,"Rower",NA,NA,NA
120396280,1,"Samochód osobowy",NA,NA,NA
120396280,2,"Rower",NA,NA,NA
120396581,1,"Rower",NA,NA,NA
120396684,1,"Rower",NA,NA,NA
120402934,1,"Samochód osobowy",NA,NA,NA
120402934,2,"Rower",NA,NA,NA
120402934,3,"Samochód osobowy",NA,NA,NA
120402975,1,"Rower",NA,NA,NA
120402975,2,"Samochód osobowy",NA,NA,NA
120402975,3,"Samochód osobowy",NA,NA,NA
120403672,1,"Samochód osobowy",NA,NA,NA
120403672,2,"Rower",NA,NA,NA
120403675,1,"Rower",NA,NA,NA
120403675,2,"Samochód osobowy",NA,NA,NA
120407900,1,"Rower",NA,NA,NA
120407900,2,"Samochód osobowy",NA,NA,NA
120410598,1,"Samochód osobowy",NA,NA,NA
120410598,2,"Rower",NA,NA,NA
120410624,1,"Samochód osobowy",NA,NA,NA
120410624,2,"Rower",NA,NA,NA
120419872,1,"Rower",NA,NA,NA
120420451,1,"Rower",NA,NA,NA
120420451,2,"Samochód osobowy",NA,NA,NA
120420494,1,"Rower",NA,NA,NA
120420494,2,"Samochód osobowy",NA,NA,NA
120423993,1,"Samochód osobowy",NA,NA,NA
120423993,2,"Rower",NA,NA,NA
120426849,1,"Samochód osobowy",NA,NA,NA
120426849,2,"Rower",NA,NA,NA
120426906,1,"Samochód osobowy",NA,NA,NA
120426906,2,"Rower",NA,NA,NA
120439079,1,"Rower",NA,NA,NA
120441104,1,"Samochód osobowy",NA,NA,NA
120441104,2,"Rower",NA,NA,NA
120443931,1,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
120443931,2,"Rower",NA,NA,NA
120445447,1,"Rower",NA,NA,NA
120445683,1,"Rower",NA,NA,NA
120445683,2,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
120445877,1,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
120445877,2,"Rower",NA,NA,NA
120448424,1,"Rower",NA,NA,NA
120449890,1,"Samochód osobowy",NA,NA,NA
120449890,2,"Rower",NA,NA,NA
120450490,1,"Samochód osobowy",NA,NA,NA
120450490,2,"Rower",NA,NA,NA
120450517,1,"Rower",NA,NA,NA
120450517,2,"Samochód osobowy",NA,NA,NA
120451004,1,"Samochód osobowy",NA,NA,NA
120451004,2,"Rower",NA,NA,NA
120451519,1,"Rower",NA,NA,NA
120452241,1,"Samochód osobowy",NA,NA,NA
120452241,2,"Rower",NA,NA,NA
120452533,1,"Rower",NA,NA,NA
120452533,2,"Samochód osobowy",NA,NA,NA
120452902,1,"Rower",NA,NA,NA
120452902,2,"Samochód osobowy",NA,NA,NA
120452920,1,"Autobus komunikacji publicznej",NA,NA,NA
120452920,2,"Rower",NA,NA,NA
120452966,1,"Samochód osobowy",NA,NA,NA
120452966,2,"Rower",NA,NA,NA
120453231,1,"Samochód osobowy",NA,NA,NA
120453231,2,"Rower",NA,NA,NA
120453234,1,"Samochód osobowy",NA,NA,NA
120453234,2,"Rower",NA,NA,NA
120453474,1,"Samochód osobowy",NA,NA,NA
120453474,2,"Rower",NA,NA,NA
120453958,1,"Rower",NA,NA,NA
120454486,1,"Rower",NA,NA,NA
120454486,2,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
120455072,1,"Samochód osobowy",NA,NA,NA
120455072,2,"Rower",NA,NA,NA
120455240,1,"Rower",NA,NA,NA
120455240,2,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
120456085,1,"Rower",NA,NA,NA
120456085,2,"Samochód osobowy",NA,NA,NA
120457061,1,"Samochód osobowy",NA,NA,NA
120457061,2,"Rower",NA,NA,NA
120457405,1,"Rower",NA,NA,NA
120457405,2,"Samochód osobowy",NA,NA,NA
120458168,1,"Rower",NA,NA,NA
120458168,2,"Samochód osobowy",NA,NA,NA
120458215,1,"Samochód osobowy",NA,NA,NA
120458215,2,"Rower",NA,NA,NA
120459050,1,"Rower",NA,NA,NA
120459050,2,"Samochód osobowy",NA,NA,NA
120459241,1,"Rower",NA,NA,NA
120459241,2,"Samochód osobowy",NA,NA,NA
120459622,1,"Hulajnoga elektryczna (od 2022)",NA,NA,NA
120459622,2,"Rower",NA,NA,NA
120460060,1,"Rower",NA,NA,NA
120461879,1,"Samochód osobowy",NA,NA,NA
120461879,2,"Rower",NA,NA,NA
120464369,1,"Samochód osobowy",NA,NA,NA
120464369,2,"Rower",NA,NA,NA
120466617,1,"Samochód osobowy",NA,NA,NA
120466617,2,"Rower",NA,NA,NA
120466951,1,"Samochód osobowy",NA,NA,NA
120466951,2,"Rower",NA,NA,NA
120467323,1,"Rower",NA,NA,NA
120467323,2,"Samochód osobowy",NA,NA,NA
120467898,1,"Samochód osobowy",NA,NA,NA
120467898,2,"Rower",NA,NA,NA
120469498,1,"Rower",NA,NA,NA
120469498,2,"Samochód osobowy",NA,NA,NA
120471310,1,"Samochód osobowy",NA,NA,NA
120471310,2,"Rower",NA,NA,NA
120471457,1,"Samochód osobowy",NA,NA,NA
120471457,2,"Rower",NA,NA,NA
120472721,1,"Rower",NA,NA,NA
120472721,2,"Rower",NA,NA,NA
120474218,1,"Samochód osobowy",NA,NA,NA
120474218,2,"Rower",NA,NA,NA
120474396,1,"Rower",NA,NA,NA
120474396,2,"Samochód osobowy",NA,NA,NA
120474846,1,"Samochód osobowy",NA,NA,NA
120474846,2,"Rower",NA,NA,NA
120474846,3,"Rower",NA,NA,NA
120475026,1,"Rower",NA,NA,NA
120475026,2,"Samochód osobowy",NA,NA,NA
120475415,1,"Rower",NA,NA,NA
120475415,2,"Samochód osobowy",NA,NA,NA
120475512,1,"Samochód osobowy",NA,NA,NA
120475512,2,"Rower",NA,NA,NA
120475876,1,"Rower",NA,NA,NA
120475876,2,"Motocykl inny",NA,NA,NA
120475963,1,"Rower",NA,NA,NA
120475963,2,"Samochód osobowy",NA,NA,NA
120476100,1,"Samochód osobowy",NA,NA,NA
120476100,2,"Rower",NA,NA,NA
120476296,1,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
120476296,2,"Rower",NA,NA,NA
120476386,1,"Samochód osobowy",NA,NA,NA
120476386,2,"Samochód osobowy",NA,NA,NA
120476386,3,"Rower",NA,NA,NA
120476539,1,"Autobus komunikacji publicznej",NA,NA,NA
120476539,2,"Rower",NA,NA,NA
120477068,1,"Rower",NA,NA,NA
120477068,2,"Samochód osobowy",NA,NA,NA
120478155,1,"Rower",NA,NA,NA
120478155,2,"Samochód osobowy",NA,NA,NA
120480298,1,"Motocykl inny",NA,NA,NA
120480298,2,"Rower",NA,NA,NA
120482879,1,"Samochód osobowy",NA,NA,NA
120482879,2,"Rower",NA,NA,NA
120483146,1,"Samochód osobowy",NA,NA,NA
120483146,2,"Rower",NA,NA,NA
120483876,1,"Samochód osobowy",NA,NA,NA
120483876,2,"Rower",NA,NA,NA
120484089,1,"Samochód osobowy",NA,NA,NA
120484089,2,"Rower",NA,NA,NA
120484308,1,"Samochód osobowy",NA,NA,NA
120484308,2,"Rower",NA,NA,NA
120484384,1,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
120484384,2,"Rower",NA,NA,NA
120485462,1,"Samochód osobowy",NA,NA,NA
120485462,2,"Rower",NA,NA,NA
120488459,1,"Rower",NA,NA,NA
120488459,2,"Samochód osobowy",NA,NA,NA
120488768,1,"Samochód osobowy",NA,NA,NA
120488768,2,"Rower",NA,NA,NA
120489277,1,"Rower",NA,NA,NA
120489277,2,"Samochód osobowy",NA,NA,NA
120491446,1,"Samochód osobowy",NA,NA,NA
120491446,2,"Rower",NA,NA,NA
120491688,1,"Samochód osobowy",NA,NA,NA
120491688,2,"Rower",NA,NA,NA
120492174,1,"Rower",NA,NA,NA
120492174,2,"Samochód osobowy",NA,NA,NA
120493664,1,"Rower",NA,NA,NA
120493664,2,"Samochód osobowy",NA,NA,NA
120493721,1,"Samochód osobowy",NA,NA,NA
120493721,2,"Rower",NA,NA,NA
120493846,1,"Rower",NA,NA,NA
120493846,2,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
120494172,1,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
120494172,2,"Rower",NA,NA,NA
120495734,1,"Samochód osobowy",NA,NA,NA
120495734,2,"Rower",NA,NA,NA
120496863,1,"Rower",NA,NA,NA
120496863,2,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
120497047,1,"Rower",NA,NA,NA
120497047,2,"Samochód osobowy",NA,NA,NA
120498190,1,"Samochód osobowy",NA,NA,NA
120498190,2,"Rower",NA,NA,NA
120498206,1,"Samochód osobowy",NA,NA,NA
120498206,2,"Rower",NA,NA,NA
120498485,1,"Rower",NA,NA,NA
120498485,2,"Samochód osobowy",NA,NA,NA
120498963,1,"Rower",NA,NA,NA
120498963,2,"Samochód osobowy",NA,NA,NA
120499201,1,"Samochód osobowy",NA,NA,NA
120499201,2,"Rower",NA,NA,NA
120499251,1,"Samochód osobowy",NA,NA,NA
120499251,2,"Rower",NA,NA,NA
120499393,1,"Samochód osobowy",NA,NA,NA
120499393,2,"Rower",NA,NA,NA
120499607,1,"Samochód osobowy",NA,NA,NA
120499607,2,"Rower",NA,NA,NA
120500080,1,"Samochód osobowy",NA,NA,NA
120500080,2,"Rower",NA,NA,NA
120500439,1,"Rower",NA,NA,NA
120500439,2,"Autobus komunikacji publicznej",NA,NA,NA
120501640,1,"Rower",NA,NA,NA
120501640,2,"Samochód osobowy",NA,NA,NA
120502191,1,"Samochód osobowy",NA,NA,NA
120502191,2,"Rower",NA,NA,NA
120502208,1,"Samochód osobowy",NA,NA,NA
120502208,2,"Rower",NA,NA,NA
120502504,1,"Rower",NA,NA,NA
120502504,2,"Samochód osobowy",NA,NA,NA
120502570,1,"Rower",NA,NA,NA
120502657,1,"Samochód osobowy",NA,NA,NA
120502657,2,"Rower",NA,NA,NA
120503452,1,"Rower",NA,NA,NA
120503884,1,"Rower",NA,NA,NA
120503884,2,"Samochód osobowy",NA,NA,NA
120504642,1,"Rower",NA,NA,NA
120504642,2,"Samochód osobowy",NA,NA,NA
120504642,3,"Samochód osobowy",NA,NA,NA
120504937,1,"Pojazd nieustalony",NA,NA,NA
120504937,2,"Rower",NA,NA,NA
120505212,1,"Samochód osobowy",NA,NA,NA
120505212,2,"Rower",NA,NA,NA
120505350,1,"Rower",NA,NA,NA
120505535,1,"Samochód osobowy",NA,NA,NA
120505535,2,"Rower",NA,NA,NA
120505583,1,"Rower",NA,NA,NA
120505583,2,"Samochód osobowy",NA,NA,NA
120505825,1,"Rower",NA,NA,NA
120505825,2,"Samochód osobowy",NA,NA,NA
120505842,1,"Samochód osobowy",NA,NA,NA
120505842,2,"Rower",NA,NA,NA
120505861,1,"Pojazd nieustalony",NA,NA,NA
120505861,2,"Rower",NA,NA,NA
120506008,1,"Rower",NA,NA,NA
120506008,2,"Samochód osobowy",NA,NA,NA
120506186,1,"Samochód osobowy",NA,NA,NA
120506186,2,"Rower",NA,NA,NA
120506343,1,"Rower",NA,NA,NA
120506343,2,"Samochód osobowy",NA,NA,NA
120507093,1,"Samochód osobowy",NA,NA,NA
120507093,2,"Rower",NA,NA,NA
120507608,1,"Samochód osobowy",NA,NA,NA
120507608,2,"Rower",NA,NA,NA
120508409,1,"Rower",NA,NA,NA
120508625,1,"Rower",NA,NA,NA
120508625,2,"Samochód osobowy",NA,NA,NA
120508643,1,"Rower",NA,NA,NA
120508643,2,"Samochód osobowy",NA,NA,NA
120508804,1,"Samochód osobowy",NA,NA,NA
120508804,2,"Rower",NA,NA,NA
120508881,1,"Rower",NA,NA,NA
120508881,2,"Rower",NA,NA,NA
120508991,1,"Rower",NA,NA,NA
120508991,2,"Samochód osobowy",NA,NA,NA
120509077,1,"Samochód osobowy",NA,NA,NA
120509077,2,"Rower",NA,NA,NA
120509380,1,"Samochód osobowy",NA,NA,NA
120509380,2,"Rower",NA,NA,NA
120509467,1,"Rower",NA,NA,NA
120509467,2,"Samochód osobowy",NA,NA,NA
120509832,1,"Rower",NA,NA,NA
120509832,2,"Samochód osobowy",NA,NA,NA
120510114,1,"Rower",NA,NA,NA
120510114,2,"Samochód osobowy",NA,NA,NA
120510344,1,"Rower",NA,NA,NA
120510344,2,"Samochód osobowy",NA,NA,NA
120511762,1,"Samochód osobowy",NA,NA,NA
120511762,2,"Rower",NA,NA,NA
120511821,1,"Rower",NA,NA,NA
120511821,2,"Samochód osobowy",NA,NA,NA
120512651,1,"Rower",NA,NA,NA
120512651,2,"Tramwaj, trolejbus",NA,NA,NA
120517851,1,"Rower",NA,NA,NA
120517851,2,"Samochód osobowy",NA,NA,NA
120519402,1,"Rower",NA,NA,NA
120519402,2,"Samochód osobowy",NA,NA,NA
120519766,1,"Rower",NA,NA,NA
120520077,1,"Rower",NA,NA,NA
120520546,1,"Rower",NA,NA,NA
120520546,2,"Samochód osobowy",NA,NA,NA
120520558,1,"Rower",NA,NA,NA
120520558,2,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
120520562,1,"Rower",NA,NA,NA
120520562,2,"Samochód osobowy",NA,NA,NA
120520611,1,"Rower",NA,NA,NA
120520611,2,"Samochód osobowy",NA,NA,NA
120520617,1,"Rower",NA,NA,NA
120520617,2,"Samochód osobowy",NA,NA,NA
120521512,1,"Samochód osobowy",NA,NA,NA
120521512,2,"Rower",NA,NA,NA
120521740,1,"Rower",NA,NA,NA
120521740,2,"Samochód osobowy",NA,NA,NA
120521894,1,"Samochód osobowy",NA,NA,NA
120521894,2,"Rower",NA,NA,NA
120524098,1,"Samochód osobowy",NA,NA,NA
120524098,2,"Rower",NA,NA,NA
120524168,1,"Hulajnoga elektryczna (od 2022)",NA,NA,NA
120524168,2,"Rower",NA,NA,NA
120524497,1,"Samochód osobowy",NA,NA,NA
120524497,2,"Rower",NA,NA,NA
120524645,1,"Rower",NA,NA,NA
120524645,2,"Samochód osobowy",NA,NA,NA
120524787,1,"Rower",NA,NA,NA
120524787,2,"Samochód osobowy",NA,NA,NA
120525533,1,"Rower",NA,NA,NA
120525533,2,"Rower",NA,NA,NA
120526473,1,"Samochód osobowy",NA,NA,NA
120526473,2,"Rower",NA,NA,NA
120527636,1,"Samochód osobowy",NA,NA,NA
120527636,2,"Rower",NA,NA,NA
120527678,1,"Samochód osobowy",NA,NA,NA
120527678,2,"Rower",NA,NA,NA
120527753,1,"Samochód osobowy",NA,NA,NA
120527753,2,"Rower",NA,NA,NA
120527926,1,"Samochód osobowy",NA,NA,NA
120527926,2,"Rower",NA,NA,NA
120528240,1,"Rower",NA,NA,NA
120528240,2,"Hulajnoga elektryczna (od 2022)",NA,NA,NA
120532900,1,"Samochód osobowy",NA,NA,NA
120532900,2,"Rower",NA,NA,NA
120533427,1,"Rower",NA,NA,NA
120533427,2,"Samochód osobowy",NA,NA,NA
120534451,1,"Samochód osobowy",NA,NA,NA
120534451,2,"Autobus komunikacji publicznej",NA,NA,NA
120534451,3,"Rower",NA,NA,NA
120534771,1,"Rower",NA,NA,NA
120534776,1,"Rower",NA,NA,NA
120535018,1,"Rower",NA,NA,NA
120535018,2,"Samochód osobowy",NA,NA,NA
120535244,1,"Rower",NA,NA,NA
120535244,2,"Samochód osobowy",NA,NA,NA
120536028,1,"Rower",NA,NA,NA
120536028,2,"Samochód osobowy",NA,NA,NA
120536206,1,"Samochód osobowy",NA,NA,NA
120536206,2,"Rower",NA,NA,NA
120539497,1,"Samochód osobowy",NA,NA,NA
120539497,2,"Rower",NA,NA,NA
120539558,1,"Rower",NA,NA,NA
120539558,2,"Samochód osobowy",NA,NA,NA
120540333,1,"Samochód osobowy",NA,NA,NA
120540333,2,"Rower",NA,NA,NA
120540388,1,"Rower",NA,NA,NA
120540388,2,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
120541519,1,"Samochód osobowy",NA,NA,NA
120541519,2,"Rower",NA,NA,NA
120542381,1,"Samochód osobowy",NA,NA,NA
120542381,2,"Rower",NA,NA,NA
120556330,1,"Rower",NA,NA,NA
120556330,2,"Samochód osobowy",NA,NA,NA
120556382,1,"Samochód osobowy",NA,NA,NA
120556382,2,"Rower",NA,NA,NA
120560725,1,"Rower",NA,NA,NA
120560725,2,"Samochód osobowy",NA,NA,NA
120563540,1,"Samochód osobowy",NA,NA,NA
120563540,2,"Rower",NA,NA,NA
120564017,1,"Rower",NA,NA,NA
120564017,2,"Rower",NA,NA,NA
120576832,1,"Samochód osobowy",NA,NA,NA
120576832,2,"Rower",NA,NA,NA
120577094,1,"Samochód osobowy",NA,NA,NA
120577094,2,"Rower",NA,NA,NA
120588785,1,"Samochód osobowy",NA,NA,NA
120588785,2,"Rower",NA,NA,NA
120600061,1,"Samochód osobowy",NA,NA,NA
120600061,2,"Rower",NA,NA,NA
120608442,1,"Samochód osobowy",NA,NA,NA
120608442,2,"Rower",NA,NA,NA
120609809,1,"Rower",NA,NA,NA
120609809,2,"Samochód osobowy",NA,NA,NA
120610007,1,"Samochód osobowy",NA,NA,NA
120610007,2,"Rower",NA,NA,NA
120610028,1,"Samochód osobowy",NA,NA,NA
120610028,2,"Rower",NA,NA,NA
120659473,1,"Samochód osobowy",NA,NA,NA
120659473,2,"Rower",NA,NA,NA
120666495,1,"Rower",NA,NA,NA
120666495,2,"Samochód osobowy",NA,NA,NA
120666825,1,"Samochód osobowy",NA,NA,NA
120666825,2,"Rower",NA,NA,NA
120666883,1,"Samochód osobowy",NA,NA,NA
120666883,2,"Rower",NA,NA,NA
120667387,1,"Rower",NA,NA,NA
120667387,2,"Motocykl inny",NA,NA,NA
120718573,1,"Rower",NA,NA,NA
120718573,2,"Samochód osobowy",NA,NA,NA
120718754,1,"Rower",NA,NA,NA
120718923,1,"Samochód ciężarowy DMC powyżej 3,5 T",NA,NA,NA
120718923,2,"Rower",NA,NA,NA
120719067,1,"Samochód osobowy",NA,NA,NA
120719067,2,"Rower",NA,NA,NA
120719176,1,"Rower",NA,NA,NA
120719176,2,"Samochód osobowy",NA,NA,NA
120720589,1,"Rower",NA,NA,NA
120720601,1,"Samochód osobowy",NA,NA,NA
120720601,2,"Rower",NA,NA,NA
120748614,1,"Hulajnoga elektryczna (od 2022)",NA,NA,NA
120748614,2,"Rower",NA,NA,NA
120749498,1,"Samochód osobowy",NA,NA,NA
120749498,2,"Rower",NA,NA,NA
120750769,1,"Rower",NA,NA,NA
120750769,2,"Autobus komunikacji publicznej",NA,NA,NA
120750886,1,"Samochód osobowy",NA,NA,NA
120750886,2,"Rower",NA,NA,NA
120750930,1,"Samochód osobowy",NA,NA,NA
120750930,2,"Rower",NA,NA,NA
120751082,1,"Samochód osobowy",NA,NA,NA
120751082,2,"Rower",NA,NA,NA
120766480,1,"Rower",NA,NA,NA
120766480,2,"Samochód osobowy",NA,NA,NA
120777431,1,"Rower",NA,NA,NA
120777431,2,"Samochód osobowy",NA,NA,NA
120777701,1,"Samochód osobowy",NA,NA,NA
120777701,2,"Rower",NA,NA,NA
120778556,1,"Motocykl o poj. do 125 cm3 (do 11 kw/0,1 KW/kg)",NA,NA,NA
120778556,2,"Rower",NA,NA,NA
120780442,1,"Rower",NA,NA,NA
120780442,2,"Samochód osobowy",NA,NA,NA
120780509,1,"Rower",NA,NA,NA
120780509,2,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
120781653,1,"Rower",NA,NA,NA
120781653,2,"Samochód osobowy",NA,NA,NA
120787452,1,"Rower",NA,NA,NA
120787452,2,"Samochód osobowy",NA,NA,NA
120787865,1,"Rower",NA,NA,NA
120787865,2,"Samochód osobowy",NA,NA,NA
120789443,1,"Rower",NA,NA,NA
120789443,2,"Samochód osobowy",NA,NA,NA
120789629,1,"Samochód osobowy",NA,NA,NA
120789629,2,"Rower",NA,NA,NA
120789663,1,"Samochód osobowy",NA,NA,NA
120789663,2,"Rower",NA,NA,NA
120789791,1,"Rower",NA,NA,NA
120789791,2,"Samochód osobowy",NA,NA,NA
120789795,1,"Rower",NA,NA,NA
120789795,2,"Samochód osobowy",NA,NA,NA
120789913,1,"Samochód osobowy",NA,NA,NA
120789913,2,"Rower",NA,NA,NA
120790558,1,"Samochód osobowy",NA,NA,NA
120790558,2,"Rower",NA,NA,NA
120790692,1,"Samochód osobowy",NA,NA,NA
120790692,2,"Rower",NA,NA,NA
120791375,1,"Rower",NA,NA,NA
120791375,2,"Samochód osobowy",NA,NA,NA
120791439,1,"Rower",NA,NA,NA
120791439,2,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
120791492,1,"Ciągnik rolniczy",NA,NA,NA
120791492,2,"Rower",NA,NA,NA
120791643,1,"Samochód osobowy",NA,NA,NA
120791643,2,"Rower",NA,NA,NA
120791812,1,"Samochód osobowy",NA,NA,NA
120791812,2,"Rower",NA,NA,NA
120792492,1,"Rower",NA,NA,NA
120792492,2,"Rower",NA,NA,NA
120792503,1,"Rower",NA,NA,NA
120792503,2,"Samochód ciężarowy DMC do 3,5 T",NA,NA,NA
120792714,1,"Rower",NA,NA,NA
120792874,1,"Rower",NA,NA,NA
120792874,2,"Samochód osobowy",NA,NA,NA
120792912,1,"Samochód osobowy",NA,NA,NA
120792912,2,"Rower",NA,NA,NA
120792953,1,"Rower",NA,NA,NA
120792953,2,"Samochód osobowy",NA,NA,NA
120792960,1,"Samochód osobowy",NA,NA,NA
120792960,2,"Rower",NA,NA,NA
120793129,1,"Rower",NA,NA,NA
120793129,2,"Samochód osobowy",NA,NA,NA
120793175,1,"Rower",NA,NA,NA
120793175,2,"Samochód osobowy",NA,NA,NA
120793637,1,"Samochód osobowy",NA,NA,NA
120793637,2,"Rower",NA,NA,NA
120813694,1,"Rower",NA,NA,NA
120813694,2,"Rower",NA,NA,NA
120814023,1,"Rower",NA,NA,NA
120814196,1,"Samochód osobowy",NA,NA,NA
120814196,2,"Rower",NA,NA,NA
120814470,1,"Rower",NA,NA,NA
120815418,1,"Rower",NA,NA,NA
120815418,2,"Samochód osobowy",NA,NA,NA
120816446,1,"Hulajnoga elektryczna (od 2022)",NA,NA,NA
120816446,2,"Rower",NA,NA,NA
120816522,1,"Rower",NA,NA,NA
120816910,1,"Samochód osobowy",NA,NA,NA
120816910,2,"Rower",NA,NA,NA
120816993,1,"Samochód osobowy",NA,NA,NA
120816993,2,"Rower",NA,NA,NA
120817386,1,"Rower",NA,NA,NA
120817386,2,"Samochód osobowy",NA,NA,NA
120818686,1,"Samochód osobowy",NA,NA,NA
120818686,2,"Rower",NA,NA,NA
120818928,1,"Rower",NA,NA,NA
120819269,1,"Rower",NA,NA,NA
120819298,1,"Rower",NA,NA,NA
120819298,2,"Samochód osobowy",NA,NA,NA
120819357,1,"Samochód osobowy",NA,NA,NA
120819357,2,"Rower",NA,NA,NA
120819452,1,"Samochód osobowy",NA,NA,NA
120819452,2,"Rower",NA,NA,NA
120821387,1,"Samochód osobowy",NA,NA,NA
120821387,2,"Rower",NA,NA,NA
120821472,1,"Rower",NA,NA,NA
120821472,2,"Samochód osobowy",NA,NA,NA
120821489,1,"Rower",NA,NA,NA
120821489,2,"Samochód osobowy",NA,NA,NA
120821687,1,"Rower",NA,NA,NA
120821687,2,"Samochód osobowy",NA,NA,NA
120822509,1,"Rower",NA,NA,NA
120822509,2,"Autobus inny",NA,NA,NA
120822526,1,"Samochód osobowy",NA,NA,NA
120822526,2,"Rower",NA,NA,NA
120822572,1,"Rower",NA,NA,NA
120822572,2,"Rower",NA,NA,NA
120822590,1,"Samochód osobowy",NA,NA,NA
120822590,2,"Rower",NA,NA,NA
120822878,1,"Rower",NA,NA,NA
120822899,1,"Rower",NA,NA,NA
